scenario,sweep,K,dtype,N,BS,op,op26_cold_us_local,op26_warm_us_local,anchor_op,anchor_cold_us_local,anchor_warm_us_local,speedup_same_node_cold
best,bs,2048,bf16,262144,8,op26_mc,30.184,28.229,gvr_multicta_cutedsl,26.34,24.385,0.8726
best,bs,2048,bf16,262144,16,op26_mc,30.52,28.487,gvr_multicta_cutedsl,26.817,24.706,0.8787
best,bs,2048,bf16,262144,32,op26_mc,41.15,38.235,gvr_multicta_cutedsl,36.112,32.983,0.8776
best,bs,2048,bf16,262144,64,op26_mc,43.222,38.752,gvr_multicta_cutedsl,38.136,33.489,0.8823
best,bs,2048,bf16,262144,128,op26_mc,65.995,55.756,gvr_multicta_cutedsl,58.094,47.965,0.8803
best,bs,2048,bf16,262144,256,op26_mc,162.279,149.217,gvr_multicta_cutedsl,137.477,124.725,0.8472
best,bs,2048,bf16,262144,512,op26_mc,301.852,268.354,gvr_multicta_cutedsl,269.527,227.065,0.8929
best,bs,2048,bf16,262144,1024,op26_mc,503.221,465.611,gvr_multicta_cutedsl,428.199,390.843,0.8509
best,bs,2048,bf16,262144,2048,op26_mc,934.23,916.892,gvr_multicta_cutedsl,777.321,762.654,0.832
best,bs,2048,bf16,524288,2,op26_mc,40.857,38.807,gvr_multicta_cutedsl,35.054,32.651,0.858
best,bs,2048,bf16,524288,4,op26_mc,40.987,38.867,gvr_multicta_cutedsl,35.064,32.597,0.8555
best,bs,2048,bf16,524288,8,op26_mc,41.5,38.976,gvr_multicta_cutedsl,35.358,32.758,0.852
best,bs,2048,bf16,524288,16,op26_mc,42.193,39.28,gvr_multicta_cutedsl,36.216,33.088,0.8583
best,bs,2048,bf16,524288,32,op26_mc,63.06,58.634,gvr_multicta_cutedsl,54.123,49.617,0.8583
best,bs,2048,bf16,524288,64,op26_mc,68.636,59.282,gvr_multicta_cutedsl,59.64,50.208,0.8689
best,bs,2048,bf16,1048576,2,op26_mc,62.486,59.578,gvr_multicta_cutedsl,52.883,49.879,0.8463
best,bs,2048,bf16,1048576,4,op26_mc,62.721,59.561,gvr_multicta_cutedsl,53.211,49.84,0.8484
best,bs,2048,bf16,1048576,8,op26_mc,63.299,59.736,gvr_multicta_cutedsl,53.684,50.007,0.8481
best,bs,2048,bf16,1048576,16,op26_mc,64.046,60.088,gvr_multicta_cutedsl,54.502,50.408,0.851
best,bs,2048,bf16,1048576,32,op26_mc,108.188,99.532,gvr_multicta_cutedsl,92.385,83.726,0.8539
best,bs,2048,bf16,1048576,64,op26_mc,147.832,136.269,gvr_multicta_cutedsl,125.808,114.245,0.851
best,bs,2048,fp16,8192,1,op26_mc,15.358,14.034,gvr_multicta_cutedsl,18.465,17.203,1.2023
best,bs,2048,fp16,8192,2,op26_mc,15.382,14.044,gvr_multicta_cutedsl,18.307,17.184,1.1902
best,bs,2048,fp16,8192,4,op26_mc,15.363,14.025,gvr_multicta_cutedsl,18.462,17.181,1.2017
best,bs,2048,fp16,8192,8,op26_mc,15.326,14.045,gvr_multicta_cutedsl,18.57,17.173,1.2117
best,bs,2048,fp16,8192,16,op26_mc,15.526,14.276,gvr_multicta_cutedsl,18.878,17.433,1.2159
best,bs,2048,fp16,8192,32,op26_mc,15.794,14.516,gvr_multicta_cutedsl,18.906,17.657,1.197
best,bs,2048,fp16,8192,64,op26_mc,15.942,14.667,gvr_multicta_cutedsl,19.091,17.81,1.1975
best,bs,2048,fp16,8192,128,op26_mc,16.483,15.026,gvr_multicta_cutedsl,19.691,18.151,1.1946
best,bs,2048,fp16,8192,256,op26_mc,20.549,18.682,gvr_multicta_cutedsl,24.603,22.848,1.1973
best,bs,2048,fp16,8192,512,op26_mc,35.943,33.923,gvr_multicta_cutedsl,43.383,41.247,1.207
best,bs,2048,fp16,8192,1024,op26_mc,57.423,54.585,gvr_multicta_cutedsl,68.97,66.432,1.2011
best,bs,2048,fp16,8192,2048,op26_mc,107.295,103.156,gvr_multicta_cutedsl,129.568,125.525,1.2076
best,bs,2048,fp16,16384,1,op26_mc,15.995,14.886,gvr_multicta_cutedsl,14.328,13.22,0.8958
best,bs,2048,fp16,16384,2,op26_mc,15.942,14.881,gvr_multicta_cutedsl,14.139,13.171,0.8869
best,bs,2048,fp16,16384,4,op26_mc,15.953,14.867,gvr_multicta_cutedsl,14.329,13.23,0.8982
best,bs,2048,fp16,16384,8,op26_mc,15.969,14.859,gvr_multicta_cutedsl,14.387,13.233,0.9009
best,bs,2048,fp16,16384,16,op26_mc,16.219,15.098,gvr_multicta_cutedsl,14.611,13.474,0.9009
best,bs,2048,fp16,16384,32,op26_mc,16.537,15.317,gvr_multicta_cutedsl,14.92,13.673,0.9022
best,bs,2048,fp16,16384,64,op26_mc,16.843,15.483,gvr_multicta_cutedsl,15.198,13.84,0.9023
best,bs,2048,fp16,16384,128,op26_mc,17.7,15.835,gvr_multicta_cutedsl,15.984,14.184,0.9031
best,bs,2048,fp16,16384,256,op26_mc,23.094,20.976,gvr_multicta_cutedsl,21.124,18.75,0.9147
best,bs,2048,fp16,16384,512,op26_mc,40.934,37.546,gvr_multicta_cutedsl,36.452,33.464,0.8905
best,bs,2048,fp16,16384,1024,op26_mc,64.713,60.625,gvr_multicta_cutedsl,57.956,54.237,0.8956
best,bs,2048,fp16,16384,2048,op26_mc,118.613,115.204,gvr_multicta_cutedsl,106.365,103.282,0.8967
best,bs,2048,fp16,32768,1,op26_mc,17.553,16.383,gvr_multicta_cutedsl,17.537,16.327,0.9991
best,bs,2048,fp16,32768,2,op26_mc,17.328,16.351,gvr_multicta_cutedsl,17.395,16.29,1.0039
best,bs,2048,fp16,32768,4,op26_mc,17.472,16.363,gvr_multicta_cutedsl,17.436,16.294,0.9979
best,bs,2048,fp16,32768,8,op26_mc,17.436,16.365,gvr_multicta_cutedsl,17.408,16.321,0.9984
best,bs,2048,fp16,32768,16,op26_mc,17.866,16.599,gvr_multicta_cutedsl,17.739,16.549,0.9929
best,bs,2048,fp16,32768,32,op26_mc,19.635,16.851,gvr_multicta_cutedsl,18.141,16.782,0.9239
best,bs,2048,fp16,32768,64,op26_mc,18.731,17.01,gvr_multicta_cutedsl,18.756,16.957,1.0013
best,bs,2048,fp16,32768,128,op26_mc,19.861,17.432,gvr_multicta_cutedsl,19.696,17.344,0.9917
best,bs,2048,fp16,32768,256,op26_mc,28.604,25.127,gvr_multicta_cutedsl,29.224,25.763,1.0217
best,bs,2048,fp16,32768,512,op26_mc,48.483,43.189,gvr_multicta_cutedsl,49.771,44.22,1.0266
best,bs,2048,fp16,32768,1024,op26_mc,77.436,70.766,gvr_multicta_cutedsl,79.233,72.235,1.0232
best,bs,2048,fp16,32768,2048,op26_mc,141.244,138.313,gvr_multicta_cutedsl,144.774,141.969,1.025
best,bs,2048,fp16,65536,1,op26_mc,21.224,19.723,gvr_multicta_cutedsl,17.971,16.549,0.8467
best,bs,2048,fp16,65536,2,op26_mc,21.547,19.95,gvr_multicta_cutedsl,18.17,16.821,0.8433
best,bs,2048,fp16,65536,4,op26_mc,21.947,20.341,gvr_multicta_cutedsl,18.776,17.117,0.8555
best,bs,2048,fp16,65536,8,op26_mc,22.128,20.548,gvr_multicta_cutedsl,18.939,17.294,0.8559
best,bs,2048,fp16,65536,16,op26_mc,22.168,20.588,gvr_multicta_cutedsl,18.99,17.357,0.8566
best,bs,2048,fp16,65536,32,op26_mc,22.789,21.291,gvr_multicta_cutedsl,19.677,18.195,0.8634
best,bs,2048,fp16,65536,64,op26_mc,23.931,21.879,gvr_multicta_cutedsl,20.771,18.736,0.868
best,bs,2048,fp16,65536,128,op26_mc,27.011,23.623,gvr_multicta_cutedsl,23.536,20.136,0.8713
best,bs,2048,fp16,65536,256,op26_mc,45.982,39.881,gvr_multicta_cutedsl,39.518,33.22,0.8594
best,bs,2048,fp16,65536,512,op26_mc,80.709,69.171,gvr_multicta_cutedsl,68.921,57.472,0.8539
best,bs,2048,fp16,65536,1024,op26_mc,129.109,123.501,gvr_multicta_cutedsl,109.37,103.862,0.8471
best,bs,2048,fp16,65536,2048,op26_mc,236.447,231.333,gvr_multicta_cutedsl,197.727,192.621,0.8362
best,bs,2048,fp16,131072,1,op26_mc,20.775,19.611,gvr_multicta_cutedsl,19.792,18.625,0.9527
best,bs,2048,fp16,131072,2,op26_mc,21.233,19.911,gvr_multicta_cutedsl,20.274,18.903,0.9548
best,bs,2048,fp16,131072,4,op26_mc,21.675,20.217,gvr_multicta_cutedsl,20.41,19.207,0.9416
best,bs,2048,fp16,131072,8,op26_mc,21.821,20.356,gvr_multicta_cutedsl,20.854,19.365,0.9557
best,bs,2048,fp16,131072,16,op26_mc,22.017,20.404,gvr_multicta_cutedsl,20.954,19.374,0.9517
best,bs,2048,fp16,131072,32,op26_mc,26.18,23.961,gvr_multicta_cutedsl,25.636,23.453,0.9792
best,bs,2048,fp16,131072,64,op26_mc,27.571,24.546,gvr_multicta_cutedsl,27.017,23.982,0.9799
best,bs,2048,fp16,131072,128,op26_mc,35.939,30.389,gvr_multicta_cutedsl,35.512,29.771,0.9881
best,bs,2048,fp16,131072,256,op26_mc,65.156,54.241,gvr_multicta_cutedsl,64.569,53.824,0.991
best,bs,2048,fp16,131072,512,op26_mc,140.469,103.568,gvr_multicta_cutedsl,140.731,103.67,1.0019
best,bs,2048,fp16,131072,1024,op26_mc,224.744,179.072,gvr_multicta_cutedsl,222.92,176.676,0.9919
best,bs,2048,fp16,131072,2048,op26_mc,375.139,338.003,gvr_multicta_cutedsl,373.365,334.191,0.9953
best,bs,2048,fp16,262144,1,op26_mc,28.689,26.97,gvr_multicta_cutedsl,24.8,23.131,0.8644
best,bs,2048,fp16,262144,2,op26_mc,28.828,27.291,gvr_multicta_cutedsl,25.124,23.429,0.8715
best,bs,2048,fp16,262144,4,op26_mc,29.414,27.627,gvr_multicta_cutedsl,25.593,23.712,0.8701
best,bs,2048,fp16,262144,8,op26_mc,29.748,27.812,gvr_multicta_cutedsl,25.82,23.874,0.868
best,bs,2048,fp16,262144,16,op26_mc,30.139,27.859,gvr_multicta_cutedsl,26.19,23.938,0.869
best,bs,2048,fp16,262144,32,op26_mc,40.372,37.222,gvr_multicta_cutedsl,35.32,32.059,0.8749
best,bs,2048,fp16,262144,64,op26_mc,42.572,37.898,gvr_multicta_cutedsl,37.545,32.73,0.8819
best,bs,2048,fp16,262144,128,op26_mc,65.537,55.258,gvr_multicta_cutedsl,56.998,46.813,0.8697
best,bs,2048,fp16,262144,256,op26_mc,160.678,147.452,gvr_multicta_cutedsl,136.808,123.615,0.8514
best,bs,2048,fp16,262144,512,op26_mc,308.625,267.475,gvr_multicta_cutedsl,264.216,227.317,0.8561
best,bs,2048,fp16,262144,1024,op26_mc,502.085,474.238,gvr_multicta_cutedsl,423.918,388.461,0.8443
best,bs,2048,fp16,262144,2048,op26_mc,936.244,912.446,gvr_multicta_cutedsl,778.176,759.71,0.8312
best,bs,2048,fp16,524288,2,op26_mc,39.636,37.569,gvr_multicta_cutedsl,34.027,31.468,0.8585
best,bs,2048,fp16,524288,4,op26_mc,40.227,37.803,gvr_multicta_cutedsl,34.126,31.842,0.8483
best,bs,2048,fp16,524288,8,op26_mc,40.553,38.019,gvr_multicta_cutedsl,34.585,31.986,0.8528
best,bs,2048,fp16,524288,16,op26_mc,41.121,38.071,gvr_multicta_cutedsl,35.184,32.081,0.8556
best,bs,2048,fp16,524288,32,op26_mc,62.089,57.289,gvr_multicta_cutedsl,53.178,48.338,0.8565
best,bs,2048,fp16,524288,64,op26_mc,67.529,58.081,gvr_multicta_cutedsl,58.742,49.103,0.8699
best,bs,2048,fp16,1048576,2,op26_mc,61.054,57.919,gvr_multicta_cutedsl,51.351,48.462,0.8411
best,bs,2048,fp16,1048576,4,op26_mc,61.558,58.264,gvr_multicta_cutedsl,52.076,48.798,0.846
best,bs,2048,fp16,1048576,8,op26_mc,61.993,58.406,gvr_multicta_cutedsl,52.671,48.998,0.8496
best,bs,2048,fp16,1048576,16,op26_mc,63.076,58.543,gvr_multicta_cutedsl,53.668,49.071,0.8508
best,bs,2048,fp16,1048576,32,op26_mc,106.52,97.254,gvr_multicta_cutedsl,91.004,81.861,0.8543
best,bs,2048,fp16,1048576,64,op26_mc,147.161,135.667,gvr_multicta_cutedsl,125.686,113.919,0.8541
best,bs,2048,fp32,8192,1,op26_mc,15.862,14.798,gvr_multicta_cutedsl,13.251,12.164,0.8354
best,bs,2048,fp32,8192,2,op26_mc,15.787,14.739,gvr_multicta_cutedsl,13.201,12.13,0.8362
best,bs,2048,fp32,8192,4,op26_mc,15.809,14.772,gvr_multicta_cutedsl,13.166,12.128,0.8328
best,bs,2048,fp32,8192,8,op26_mc,15.894,14.777,gvr_multicta_cutedsl,13.24,12.175,0.833
best,bs,2048,fp32,8192,16,op26_mc,16.12,14.985,gvr_multicta_cutedsl,13.39,12.34,0.8306
best,bs,2048,fp32,8192,32,op26_mc,16.232,15.04,gvr_multicta_cutedsl,13.558,12.425,0.8353
best,bs,2048,fp32,8192,64,op26_mc,16.457,15.212,gvr_multicta_cutedsl,13.809,12.566,0.8391
best,bs,2048,fp32,8192,128,op26_mc,17.224,15.454,gvr_multicta_cutedsl,14.418,12.804,0.8371
best,bs,2048,fp32,8192,256,op26_mc,21.822,19.516,gvr_multicta_cutedsl,18.0,15.877,0.8249
best,bs,2048,fp32,8192,512,op26_mc,40.083,37.093,gvr_multicta_cutedsl,33.483,30.457,0.8353
best,bs,2048,fp32,8192,1024,op26_mc,70.516,65.464,gvr_multicta_cutedsl,58.67,53.439,0.832
best,bs,2048,fp32,8192,2048,op26_mc,131.903,128.522,gvr_multicta_cutedsl,109.029,105.131,0.8266
best,bs,2048,fp32,16384,1,op26_mc,16.435,14.886,gvr_multicta_cutedsl,16.581,15.229,1.0089
best,bs,2048,fp32,16384,2,op26_mc,16.269,14.85,gvr_multicta_cutedsl,16.733,15.216,1.0285
best,bs,2048,fp32,16384,4,op26_mc,16.347,14.863,gvr_multicta_cutedsl,16.672,15.217,1.0199
best,bs,2048,fp32,16384,8,op26_mc,16.321,14.893,gvr_multicta_cutedsl,16.793,15.226,1.0289
best,bs,2048,fp32,16384,16,op26_mc,16.499,15.061,gvr_multicta_cutedsl,16.829,15.417,1.02
best,bs,2048,fp32,16384,32,op26_mc,16.662,15.158,gvr_multicta_cutedsl,16.942,15.505,1.0168
best,bs,2048,fp32,16384,64,op26_mc,17.078,15.295,gvr_multicta_cutedsl,17.4,15.643,1.0189
best,bs,2048,fp32,16384,128,op26_mc,18.089,15.545,gvr_multicta_cutedsl,18.43,15.87,1.0189
best,bs,2048,fp32,16384,256,op26_mc,24.777,21.468,gvr_multicta_cutedsl,24.547,21.143,0.9907
best,bs,2048,fp32,16384,512,op26_mc,45.651,40.585,gvr_multicta_cutedsl,45.684,40.455,1.0007
best,bs,2048,fp32,16384,1024,op26_mc,79.322,70.317,gvr_multicta_cutedsl,79.395,70.512,1.0009
best,bs,2048,fp32,16384,2048,op26_mc,143.787,140.326,gvr_multicta_cutedsl,144.098,140.829,1.0022
best,bs,2048,fp32,32768,1,op26_mc,19.372,17.321,gvr_multicta_cutedsl,19.339,17.319,0.9983
best,bs,2048,fp32,32768,2,op26_mc,19.286,17.327,gvr_multicta_cutedsl,19.249,17.312,0.9981
best,bs,2048,fp32,32768,4,op26_mc,19.184,17.331,gvr_multicta_cutedsl,19.285,17.329,1.0053
best,bs,2048,fp32,32768,8,op26_mc,19.366,17.332,gvr_multicta_cutedsl,19.347,17.35,0.999
best,bs,2048,fp32,32768,16,op26_mc,19.469,17.538,gvr_multicta_cutedsl,19.488,17.541,1.001
best,bs,2048,fp32,32768,32,op26_mc,19.752,17.632,gvr_multicta_cutedsl,19.633,17.639,0.994
best,bs,2048,fp32,32768,64,op26_mc,20.434,17.81,gvr_multicta_cutedsl,20.427,17.798,0.9997
best,bs,2048,fp32,32768,128,op26_mc,22.208,18.097,gvr_multicta_cutedsl,22.075,18.105,0.994
best,bs,2048,fp32,32768,256,op26_mc,31.593,25.618,gvr_multicta_cutedsl,32.878,27.166,1.0407
best,bs,2048,fp32,32768,512,op26_mc,59.596,49.904,gvr_multicta_cutedsl,62.097,52.33,1.042
best,bs,2048,fp32,32768,1024,op26_mc,102.618,96.506,gvr_multicta_cutedsl,108.044,101.709,1.0529
best,bs,2048,fp32,32768,2048,op26_mc,186.797,181.398,gvr_multicta_cutedsl,197.196,191.603,1.0557
best,bs,2048,fp32,65536,1,op26_mc,23.31,21.379,gvr_multicta_cutedsl,19.28,17.405,0.8271
best,bs,2048,fp32,65536,2,op26_mc,23.43,21.57,gvr_multicta_cutedsl,19.594,17.608,0.8363
best,bs,2048,fp32,65536,4,op26_mc,23.657,22.046,gvr_multicta_cutedsl,19.688,18.054,0.8322
best,bs,2048,fp32,65536,8,op26_mc,23.904,22.153,gvr_multicta_cutedsl,19.909,18.146,0.8329
best,bs,2048,fp32,65536,16,op26_mc,24.136,22.201,gvr_multicta_cutedsl,20.129,18.237,0.834
best,bs,2048,fp32,65536,32,op26_mc,25.23,23.087,gvr_multicta_cutedsl,21.805,19.647,0.8642
best,bs,2048,fp32,65536,64,op26_mc,26.897,24.009,gvr_multicta_cutedsl,23.56,20.517,0.8759
best,bs,2048,fp32,65536,128,op26_mc,32.276,26.618,gvr_multicta_cutedsl,28.691,23.01,0.8889
best,bs,2048,fp32,65536,256,op26_mc,50.03,38.281,gvr_multicta_cutedsl,44.168,32.588,0.8828
best,bs,2048,fp32,65536,512,op26_mc,93.466,83.639,gvr_multicta_cutedsl,82.223,73.096,0.8797
best,bs,2048,fp32,65536,1024,op26_mc,154.752,144.534,gvr_multicta_cutedsl,137.072,126.753,0.8858
best,bs,2048,fp32,65536,2048,op26_mc,279.324,269.159,gvr_multicta_cutedsl,243.639,233.168,0.8722
best,bs,2048,fp32,131072,1,op26_mc,21.025,19.458,gvr_multicta_cutedsl,19.995,19.802,0.951
best,bs,2048,fp32,131072,2,op26_mc,21.457,19.683,gvr_multicta_cutedsl,19.929,18.304,0.9288
best,bs,2048,fp32,131072,4,op26_mc,21.709,20.193,gvr_multicta_cutedsl,20.211,18.777,0.931
best,bs,2048,fp32,131072,8,op26_mc,22.091,20.263,gvr_multicta_cutedsl,20.531,18.84,0.9294
best,bs,2048,fp32,131072,16,op26_mc,22.627,20.352,gvr_multicta_cutedsl,21.272,18.922,0.9401
best,bs,2048,fp32,131072,32,op26_mc,27.337,24.178,gvr_multicta_cutedsl,25.953,22.818,0.9494
best,bs,2048,fp32,131072,64,op26_mc,30.851,25.804,gvr_multicta_cutedsl,29.588,24.458,0.9591
best,bs,2048,fp32,131072,128,op26_mc,42.571,31.698,gvr_multicta_cutedsl,41.094,30.319,0.9653
best,bs,2048,fp32,131072,256,op26_mc,107.02,90.503,gvr_multicta_cutedsl,104.977,88.6,0.9809
best,bs,2048,fp32,131072,512,op26_mc,186.195,175.882,gvr_multicta_cutedsl,184.387,172.839,0.9903
best,bs,2048,fp32,131072,1024,op26_mc,360.644,350.809,gvr_multicta_cutedsl,353.923,342.254,0.9814
best,bs,2048,fp32,131072,2048,op26_mc,676.353,669.799,gvr_multicta_cutedsl,667.675,661.693,0.9872
best,bs,2048,fp32,262144,1,op26_mc,27.464,25.46,gvr_multicta_cutedsl,25.033,23.052,0.9115
best,bs,2048,fp32,262144,2,op26_mc,27.59,25.733,gvr_multicta_cutedsl,25.432,23.293,0.9218
best,bs,2048,fp32,262144,4,op26_mc,28.305,26.201,gvr_multicta_cutedsl,25.896,23.767,0.9149
best,bs,2048,fp32,262144,8,op26_mc,28.795,26.305,gvr_multicta_cutedsl,26.248,23.837,0.9115
best,bs,2048,fp32,262144,16,op26_mc,29.776,26.425,gvr_multicta_cutedsl,27.387,23.976,0.9198
best,bs,2048,fp32,262144,32,op26_mc,38.42,33.409,gvr_multicta_cutedsl,36.521,31.554,0.9506
best,bs,2048,fp32,262144,64,op26_mc,47.908,36.666,gvr_multicta_cutedsl,45.783,34.645,0.9556
best,bs,2048,fp32,262144,128,op26_mc,103.772,90.668,gvr_multicta_cutedsl,101.961,88.86,0.9825
best,bs,2048,fp32,262144,256,op26_mc,202.696,175.642,gvr_multicta_cutedsl,201.233,173.17,0.9928
best,bs,2048,fp32,262144,512,op26_mc,364.536,347.093,gvr_multicta_cutedsl,360.942,342.668,0.9901
best,bs,2048,fp32,262144,1024,op26_mc,692.542,678.253,gvr_multicta_cutedsl,687.937,671.887,0.9934
best,bs,2048,fp32,262144,2048,op26_mc,1322.235,1299.336,gvr_multicta_cutedsl,1313.9,1290.731,0.9937
best,bs,2048,fp32,524288,2,op26_mc,33.778,31.265,gvr_multicta_cutedsl,32.251,29.615,0.9548
best,bs,2048,fp32,524288,4,op26_mc,34.543,31.746,gvr_multicta_cutedsl,32.915,30.174,0.9529
best,bs,2048,fp32,524288,8,op26_mc,35.233,31.916,gvr_multicta_cutedsl,33.508,30.296,0.951
best,bs,2048,fp32,524288,16,op26_mc,37.497,32.116,gvr_multicta_cutedsl,35.786,30.492,0.9544
best,bs,2048,fp32,524288,32,op26_mc,57.708,46.313,gvr_multicta_cutedsl,56.748,45.261,0.9834
best,bs,2048,fp32,524288,64,op26_mc,105.648,94.062,gvr_multicta_cutedsl,104.507,92.604,0.9892
best,bs,2048,fp32,1048576,2,op26_mc,50.436,46.907,gvr_multicta_cutedsl,47.932,44.312,0.9504
best,bs,2048,fp32,1048576,4,op26_mc,51.421,47.42,gvr_multicta_cutedsl,48.786,44.838,0.9488
best,bs,2048,fp32,1048576,8,op26_mc,52.426,47.579,gvr_multicta_cutedsl,49.807,45.003,0.95
best,bs,2048,fp32,1048576,16,op26_mc,59.556,47.891,gvr_multicta_cutedsl,57.008,45.325,0.9572
best,bs,2048,fp32,1048576,32,op26_mc,127.327,115.564,gvr_multicta_cutedsl,125.217,113.651,0.9834
best,bs,2048,fp32,1048576,64,op26_mc,191.108,172.216,gvr_multicta_cutedsl,188.531,170.097,0.9865
best,seq,512,bf16,4096,1,op26_mc,10.426,9.132,gvr_multicta_cutedsl,10.723,9.11,1.0285
best,seq,512,bf16,8192,1,op26_mc,13.536,12.138,gvr_multicta_cutedsl,13.459,12.173,0.9943
best,seq,512,bf16,16384,1,op26_mc,12.113,10.514,gvr_multicta_cutedsl,12.027,10.505,0.9929
best,seq,512,bf16,32768,1,op26_mc,15.2,13.208,gvr_multicta_cutedsl,14.95,13.206,0.9836
best,seq,512,bf16,65536,1,op26_mc,21.097,19.444,gvr_multicta_cutedsl,21.197,19.454,1.0047
best,seq,512,bf16,131072,1,op26_mc,18.006,16.367,gvr_multicta_cutedsl,17.707,16.342,0.9834
best,seq,512,bf16,262144,1,op26_mc,20.241,18.403,gvr_multicta_cutedsl,20.225,18.443,0.9992
best,seq,512,bf16,524288,1,op26_mc,27.051,24.835,gvr_multicta_cutedsl,26.896,24.837,0.9943
best,seq,512,bf16,1048576,1,op26_mc,42.182,39.148,gvr_multicta_cutedsl,42.188,39.136,1.0001
best,seq,512,fp16,4096,1,op26_mc,11.246,10.193,gvr_multicta_cutedsl,11.453,10.171,1.0184
best,seq,512,fp16,8192,1,op26_mc,14.224,12.792,gvr_multicta_cutedsl,14.091,12.813,0.9906
best,seq,512,fp16,16384,1,op26_mc,13.88,12.689,gvr_multicta_cutedsl,13.944,12.685,1.0046
best,seq,512,fp16,32768,1,op26_mc,14.3,12.673,gvr_multicta_cutedsl,14.47,12.664,1.0119
best,seq,512,fp16,65536,1,op26_mc,20.646,18.827,gvr_multicta_cutedsl,20.617,18.827,0.9986
best,seq,512,fp16,131072,1,op26_mc,18.307,17.083,gvr_multicta_cutedsl,18.483,17.115,1.0096
best,seq,512,fp16,262144,1,op26_mc,19.715,18.382,gvr_multicta_cutedsl,19.801,18.388,1.0044
best,seq,512,fp16,524288,1,op26_mc,27.676,25.676,gvr_multicta_cutedsl,27.83,25.657,1.0056
best,seq,512,fp16,1048576,1,op26_mc,41.231,38.083,gvr_multicta_cutedsl,41.371,38.102,1.0034
best,seq,512,fp32,4096,1,op26_mc,11.035,9.332,gvr_multicta_cutedsl,10.941,9.305,0.9915
best,seq,512,fp32,8192,1,op26_mc,11.021,9.469,gvr_multicta_cutedsl,11.184,9.469,1.0148
best,seq,512,fp32,16384,1,op26_mc,12.755,11.239,gvr_multicta_cutedsl,13.001,11.265,1.0193
best,seq,512,fp32,32768,1,op26_mc,15.528,13.387,gvr_multicta_cutedsl,15.491,13.385,0.9976
best,seq,512,fp32,65536,1,op26_mc,21.022,19.035,gvr_multicta_cutedsl,20.888,19.028,0.9936
best,seq,512,fp32,131072,1,op26_mc,17.907,16.487,gvr_multicta_cutedsl,17.865,16.491,0.9977
best,seq,512,fp32,262144,1,op26_mc,19.806,18.086,gvr_multicta_cutedsl,19.785,18.083,0.9989
best,seq,512,fp32,524288,1,op26_mc,28.049,25.457,gvr_multicta_cutedsl,27.974,25.439,0.9973
best,seq,512,fp32,1048576,1,op26_mc,41.808,38.026,gvr_multicta_cutedsl,41.798,38.02,0.9998
best,seq,1024,bf16,4096,1,op26_mc,9.683,8.515,gvr_multicta_cutedsl,9.802,8.346,1.0123
best,seq,1024,bf16,8192,1,op26_mc,10.507,9.334,gvr_multicta_cutedsl,12.998,11.902,1.2371
best,seq,1024,bf16,16384,1,op26_mc,12.289,11.207,gvr_multicta_cutedsl,11.483,10.333,0.9344
best,seq,1024,bf16,32768,1,op26_mc,14.683,13.218,gvr_multicta_cutedsl,14.261,12.678,0.9713
best,seq,1024,bf16,65536,1,op26_mc,18.907,17.464,gvr_multicta_cutedsl,23.032,21.604,1.2182
best,seq,1024,bf16,131072,1,op26_mc,22.459,21.287,gvr_multicta_cutedsl,18.053,16.654,0.8038
best,seq,1024,bf16,262144,1,op26_mc,25.709,24.109,gvr_multicta_cutedsl,22.629,21.026,0.8802
best,seq,1024,bf16,524288,1,op26_mc,28.523,26.631,gvr_multicta_cutedsl,28.56,26.511,1.0013
best,seq,1024,bf16,1048576,1,op26_mc,41.808,38.954,gvr_multicta_cutedsl,42.177,39.362,1.0088
best,seq,1024,fp16,4096,1,op26_mc,9.907,8.649,gvr_multicta_cutedsl,10.625,9.024,1.0725
best,seq,1024,fp16,8192,1,op26_mc,11.144,9.915,gvr_multicta_cutedsl,12.528,11.314,1.1242
best,seq,1024,fp16,16384,1,op26_mc,12.874,11.444,gvr_multicta_cutedsl,17.589,16.179,1.3662
best,seq,1024,fp16,32768,1,op26_mc,16.754,14.83,gvr_multicta_cutedsl,15.529,13.83,0.9269
best,seq,1024,fp16,65536,1,op26_mc,20.273,18.407,gvr_multicta_cutedsl,22.872,21.084,1.1282
best,seq,1024,fp16,131072,1,op26_mc,21.645,20.052,gvr_multicta_cutedsl,18.705,17.344,0.8642
best,seq,1024,fp16,262144,1,op26_mc,22.948,21.328,gvr_multicta_cutedsl,24.044,22.466,1.0478
best,seq,1024,fp16,524288,1,op26_mc,28.183,26.014,gvr_multicta_cutedsl,29.209,27.131,1.0364
best,seq,1024,fp16,1048576,1,op26_mc,42.715,39.649,gvr_multicta_cutedsl,44.03,41.036,1.0308
best,seq,1024,fp32,4096,1,op26_mc,10.24,9.058,gvr_multicta_cutedsl,10.005,8.82,0.9771
best,seq,1024,fp32,8192,1,op26_mc,12.011,10.231,gvr_multicta_cutedsl,14.181,12.575,1.1807
best,seq,1024,fp32,16384,1,op26_mc,13.096,11.42,gvr_multicta_cutedsl,18.005,16.491,1.3748
best,seq,1024,fp32,32768,1,op26_mc,25.385,23.482,gvr_multicta_cutedsl,23.59,21.783,0.9293
best,seq,1024,fp32,65536,1,op26_mc,21.552,19.803,gvr_multicta_cutedsl,23.129,21.412,1.0732
best,seq,1024,fp32,131072,1,op26_mc,21.585,20.231,gvr_multicta_cutedsl,19.078,17.703,0.8839
